"","ASV","YSI","rASV","rYSI","means"
"0365221007",0.564580271223039,1617,285,1332,236.739532215147
"0365221013",1.40091694151204,2518,1012,1506,224.28584651571
"0365221027",0.979770853380608,2187,635,1552,216.448490028024
"0365221030",2.17325527789247,2899,1354,1545,218.006010639255
"0365821004",2.48093066371802,2252,1433,819,245.801888188142
"0365821009",1.57999163744113,1750,1126,624,248.444633499391
"0365821015",2.42009266872703,1573,1417,156,255.121101107804
"0365821019",2.39810292118037,1802,1409,393,251.176260642136
"0365821020",2.16249715674604,2104,1350,754,246.552030175265
"0366021002",0.708381886141914,1246,393,853,245.281537755661
"0366021003",1.58570994634796,2376,1129,1247,238.875085615207
"0366021004",2.33518773506644,2785,1390,1395,234.540670405417
"0366021010",2.01793360684341,2577,1304,1273,238.300901800563
"0366021015",1.12741008203672,1723,778,945,243.878989675654
"0368021005",1.26877417851678,2101,899,1202,239.735677526383
"0368021007",0.255238161973026,1450,69,1381,235.0489857074
"0368021014",1.35695084289936,2513,977,1536,219.524232881601
"0368021015",2.21725194948769,2829,1365,1464,229.882012883928
"0368021030",1.46818057016386,2031,1049,982,243.402580083702
"0368721004",0.382919554235116,1279,139,1140,240.788461697459
"0368721009",0.34392747515332,1574,111,1463,229.903944736098
"0368721012",2.25644951674402,2432,1375,1057,242.255349043139
"0368721016",0.375140260530392,183,133,50,258.623672716379
"0368721021",1.22415907129696,1813,864,949,243.848266171816
"0368821003",0.90413337455766,1061,567,494,249.99066716483
"0368821004",0.48959962436247,598,214,384,251.210635859717
"0368821008",0.840486257097379,942,506,436,250.698479113684
"0368821010",2.17448048001603,1959,1355,604,248.644202438199
"0368821017",0.126531265848869,175,16,159,254.949020559893
"0377321002",1.39753673651348,1322,1007,315,252.476100633174
"0377321004",0.637355925668559,1011,337,674,247.70545526059
"0377321015",1.43285451078289,1069,1029,40,258.952854046417
"0377321055",2.02768106901861,1484,1310,174,254.626209680456
"0377321066",1.96079609419065,2031,1282,749,246.600420036337
"0377421002",2.98330045252977,1624,1533,91,256.829846876503
"0377421004",3.43964915638365,1848,1574,274,253.092705935847
"0377421008",1.43160647230502,1678,1028,650,248.049261776996
"0377421011",1.37141121140393,1778,986,792,246.052319952713
"0377421017",1.60509699231573,1208,1139,69,257.651481556308
"0379621001",1.39221268735652,1050,1002,48,258.647326776823
"0379621005",1.03365527016205,1423,684,739,246.734848381762
"0379621011",0.873544183330749,1793,540,1253,238.707937887936
"0379621016",0.625100651737544,1846,327,1519,223.263319028106
"0379621028",0.846308769886062,514,512,2,265.256053004476
"0380121003",1.67792004827592,1572,1177,395,251.119269503066
"0380121026",0.76042997590163,458,432,26,259.803430821926
"0380121046",2.68666284397965,1951,1475,476,250.21663656489
"0380121048",2.1034054949135,1476,1336,140,255.457077931318
"0380121065",0.930256468259605,839,592,247,253.444077716652
"0380321023",1.60047947428341,1461,1136,325,252.154510432386
"0380321024",1.36628343740279,1036,985,51,258.599893076319
"0380321026",1.61109169684395,1222,1145,77,257.284700389566
"0380321048",4.28083715998945,1928,1598,330,252.003027349835
"0380321052",1.40076050790286,1381,1010,371,251.355470618021
"0381321002",0.491277409435074,813,215,598,248.706865071849
"0381321003",1.07888714978889,791,719,72,257.616763265091
"0381321008",3.15587499641634,1566,1558,8,261.81937541336
"0381321009",1.42876839740303,1333,1027,306,252.645088166463
"0381321037",1.21569261946088,1178,852,326,252.106724619709
"0382421015",2.85340597536419,1805,1515,290,252.858362651816
"0382421018",2.00283169916017,1389,1300,89,256.83253516074
"0382421025",0.263013673606921,273,74,199,254.28660673063
"0382421033",1.28087816721771,930,910,20,260.545341104497
"0382421036",2.36787310269486,1421,1400,21,260.444050490019
"0382521008",2.69297986156249,1797,1478,319,252.286662596663
"0382521021",1.24516639683943,1246,880,366,251.388679095044
"0382521039",1.22074780567578,1290,860,430,250.765394555676
"0382521045",0.344486942986143,1268,112,1156,240.591308167486
"0382521048",2.33185776039934,2085,1389,696,247.377637430856
"0383321013",0.0830625464540806,421,6,415,250.924941575605
"0383321016",2.01602319480399,2327,1303,1024,242.724567676096
"0383321019",1.57053542433433,2208,1118,1090,241.770454783958
"0383321020",0.906585559594001,1146,571,575,249.046397544019
"0383321025",0.751342010491353,1347,424,923,244.176465004337
"0389621006",1.18750716447935,936,828,108,256.258879466419
"0389621007",1.23910089139346,1587,875,712,247.10347977506
"0389621009",1.21350543535697,2076,846,1230,239.26185388848
"0389621020",2.32675211637049,2749,1385,1364,235.867551094853
"0392921003",1.64308042451975,1327,1161,166,254.826846638135
"0392921014",2.2279466396875,2390,1368,1022,242.76556663573
"0392921019",0.437356659298129,1504,178,1326,236.980744138782
"0392921021",0.966430482198516,1060,621,439,250.627078099574
"0392921031",1.13238644896432,1757,783,974,243.516629686878
"0393021020",1.18682405881038,1201,826,375,251.31256222656
"0393021023",0.618769998690624,1353,321,1032,242.621817517565
"0393021024",0.391744485191877,1467,148,1319,237.090793267124
"0393021026",1.43891609063472,2424,1031,1393,234.556806494636
"0393121003",0.362145846429511,895,123,772,246.391808619056
"0393121022",0.456533890903706,1349,190,1159,240.584529237943
"0393121025",0.947335594303067,989,602,387,251.199318619857
"0393121027",1.18349920490101,1535,824,711,247.105799219505
"0393121034",0.251865046898782,688,66,622,248.456146441727
"0393221002",1.09468285591841,1726,740,986,243.267232641022
"0393221005",0.203668799451286,856,48,808,245.891182296304
"0393221013",0.172602618220243,1423,32,1391,234.65889423714
"0393221015",1.69650774719829,1705,1193,512,249.786866840156
"0418641040",0.920938874449734,1695,583,1112,241.34623791507
"0418641049",0.392867155162756,717,150,567,249.134171020464
"0418641062",0.716425138845077,1810,400,1410,233.878367762072
"0418641081",1.56405705345465,2695,1112,1583,205.501503331452
"0418641094",1.00723949591153,1766,660,1106,241.408033566948
"0444241032",0.539847029475807,1012,264,748,246.613095716218
"0444241052",0.36476917947022,185,125,60,258.187107641021
"0444241053",1.04703794711765,1199,696,503,249.905166723912
"0444241061",0.974993958915749,1074,631,443,250.598639006261
"0444241101",0.304303267959419,905,94,811,245.884648385771
"0459041032",1.68623500314514,2314,1184,1130,241.01472251997
"0459041061",0.32101987038685,550,101,449,250.501915095912
"0459041070",0.265021339010816,1530,75,1455,230.333771985719
"0459041079",1.49509274049871,1534,1069,465,250.335626600458
"0459041162",0.17100455858504,682,31,651,248.03697430368
"0496521001",1.49460172946038,1307,1068,239,253.533543487582
"0496521002",1.1262500755203,1149,775,374,251.322918487581
"0496521007",0.767435328569292,1535,436,1099,241.629190864797
"0496521010",0.656876475906422,414,351,63,258.042788807059
"0496521014",1.30941488329178,1559,939,620,248.488147680856
"0497121035",0.174840302151614,1405,33,1372,235.524405480528
"0497121043",1.84302103272048,2405,1245,1160,240.571567517566
"0497121044",2.32958393704986,2901,1388,1513,223.78314297527
"0497121045",3.65392798214436,3012,1581,1431,232.679160616006
"0497121049",1.21519675149078,2110,851,1259,238.63503394774
"0498721007",0.635299856280655,1179,336,843,245.358313549311
"0498721008",0.436399454313594,846,176,670,247.7704198905
"0498721015",0.240301500381132,1319,61,1258,238.646227570474
"0499921001",0.704875765364291,566,383,183,254.520278977401
"0499921004",1.54831037428122,2096,1099,997,243.114989074958
"0499921019",0.406754416830078,1331,164,1167,240.515434581057
"0499921025",0.303674336306746,1222,93,1129,241.015560703392
"0499921029",0.304989671999043,1375,96,1279,238.172248954956
"0501421011",1.98395430995172,1662,1293,369,251.358612619557
"0501421032",0.747757157930346,908,421,487,250.118273866771
"0501421034",1.29339187877418,1135,918,217,253.861467048589
"0501421042",1.4990140605777,1702,1071,631,248.364859684955
"0501421043",0.187097606404169,520,40,480,250.151813930103
"0501521029",1.0979058881886,2213,744,1469,229.091658787407
"0501521031",2.20863743608655,2809,1363,1446,231.565937887936
"0501521045",0.397136811184949,1456,154,1302,237.604500718623
"0501521051",0.821699225779203,1838,487,1351,236.264477871101
"0501521054",0.539396465335113,1214,263,951,243.770121930744
"0502021031",0.392106839695663,969,149,820,245.794720515801
"0502021041",0.88532812060065,1802,554,1248,238.807156141903
"0502021052",0.928237491463243,1969,591,1378,235.171928408219
"0502021053",1.28589697484505,1916,911,1005,243.066632873505
"0502021074",0.790192009629867,1217,457,760,246.503017393306
"0514621012",1.92645107870304,2023,1273,750,246.58671764984
"0514621020",0.826066462082012,1916,489,1427,232.822741018446
"0514621027",0.694318232852929,1877,375,1502,225.336955865326
"0514621029",0.751032075170331,1933,423,1510,224.0085683994
"0514621033",1.5543974422353,2124,1106,1018,242.851417639665
"0515221020",0.440136819561383,1245,180,1065,242.145335595166
"0515221048",0.966224891155579,1811,620,1191,240.041961597251
"0515221053",0.823242900875305,1359,488,871,244.978917488791
"0515221056",1.07562833488735,2099,715,1384,234.863356912131
"0515871018",1.09513368345187,1666,741,925,244.14888260211
"0515871022",0.165962551583525,1227,27,1200,239.794872119129
"0515871024",0.829225228946205,1551,492,1059,242.228675983173
"0515871028",0.593772815376226,1576,301,1275,238.277942096693
"0516121003",0.390712688178467,694,146,548,249.306820957112
"0516121004",1.22808528911696,1679,865,814,245.859311027936
"0516121007",1.0215339542879,1848,676,1172,240.457789379037
"0516121009",1.14029246294655,1373,788,585,248.892238335775
"0516121024",0.869431658236305,624,536,88,256.915300762714
"0516621005",0.832083639207319,820,496,324,252.169250594222
"0516621007",1.08320920730013,1360,726,634,248.327857959242
"0516621008",1.24330266598757,1003,879,124,255.81564880403
"0516621012",1.28072864337123,1394,909,485,250.120670575869
"0516621013",2.40524958158645,2191,1410,781,246.24033103131
"0516721011",1.58378558103368,1468,1128,340,251.876894678059
"0516721019",0.201043487927457,451,47,404,251.025830083702
"0516721021",0.135300788619206,253,18,235,253.639777835024
"0516721024",1.52897329809927,1726,1091,635,248.297769769984
"0516721026",0.479701041248208,772,206,566,249.136199351779
"0517021003",2.05931124308739,2286,1318,968,243.603735286524
"0517021005",0.536594823212597,874,260,614,248.545059610863
"0517021029",0.498062358946348,299,223,76,257.285365136613
"0517021030",2.41454353986755,2590,1413,1177,240.336505127794
"0517021034",0.797925995287498,2053,466,1587,202.826197495015
"0526541003",1.69648078687122,2361,1192,1169,240.49168557312
"0526541009",0.512267009390791,655,235,420,250.85100422746
"0526541017",0.37805869089302,406,137,269,253.129918804469
"0526541019",0.399106110543571,1202,155,1047,242.442594835102
"0528521002",0.199961033786338,203,45,158,255.04775733238
"0528521006",1.88840696540575,2485,1259,1226,239.326664499627
"0528521016",0.831942244584268,729,495,234,253.64372977506
"0528521019",0.772621145422207,1318,440,878,244.887273866771
"0528521020",1.30333986796396,2302,929,1373,235.482427788966
"0530021001",1.1953920474324,2010,837,1173,240.443193251714
"0530021013",0.8090622640445,1630,478,1152,240.663599263597
"0530021020",1.88446603250147,1443,1257,186,254.476689591479
"0530021025",0.783583007471025,949,451,498,249.972166584483
"0530021040",0.603547679669969,552,310,242,253.465644237141
"0532271001",1.17187441401757,1829,816,1013,242.925830965537
"0532271019",0.8109613256027,1353,479,874,244.969856779229
"0532271031",1.64324342387758,2114,1162,952,243.763943399399
"0532271032",0.522355428326273,753,244,509,249.827746850577
"0532271034",0.690347126156839,1051,373,678,247.670771181186
"0535871001",3.05468570131829,2996,1545,1451,230.960981823576
"0535871002",0.598068156248658,1362,304,1058,242.235906565862
"0535871015",2.58737617283067,2436,1455,981,243.420591567589
"0535871019",1.16431135332269,1505,810,695,247.400747411745
"0535871023",1.0767304213747,1468,717,751,246.576570824442
"0536571006",0.52372221708294,1431,245,1186,240.064365617612
"0536571017",2.38924216134152,2618,1406,1212,239.60353823666
"0536571021",0.539187407322391,1573,262,1311,237.314382111921
"0536571054",0.157500195739903,1581,26,1555,215.047201115447
"0536571064",0.0117124683983766,1406,1,1405,234.261390856926
"0536671025",0.376034997655213,595,134,461,250.401826115449
"0536671033",1.14430900384773,1168,792,376,251.292091026463
"0536671050",0.309241757358937,734,97,637,248.211669141854
"0536671056",0.664238346984282,1089,357,732,246.824872391703
"0536671060",1.75566220606207,2565,1216,1349,236.392740136612
"0537771001",0.738299406926283,1677,414,1263,238.530416282997
"0537771008",0.34956639941279,942,117,825,245.709395407187
"0537771030",0.326745093313278,630,103,527,249.639122411744
"0537771038",0.715701366587943,1078,398,680,247.645379025501
"0537771045",0.931446657579456,1258,593,665,247.816030921444
"0537871009",0.430269542221576,1405,173,1232,239.231963000169
"0537871023",0.791854771549023,1919,459,1460,230.204530440444
"0537871029",0.689353401553077,1621,372,1249,238.778785110158
"0537871042",0.361030324847931,1648,121,1527,221.044694723884
"0537871045",0.474199623422223,1010,204,806,245.909376660581
"0539971020",0.460419261473,705,192,513,249.786442958482
"0539971045",0.0220311431741997,359,2,357,251.54969018874
"0539971046",0.560152671860209,1413,282,1131,240.988376820915
"0539971068",1.23165782325855,1469,869,600,248.676349263596
"0539971075",0.327972650964918,951,104,847,245.314300101339
"0552371005",1.08002413476847,1875,721,1154,240.62389149143
"0552371026",0.87555394326082,1537,542,995,243.166286713492
"0552371028",0.265262064489152,1107,76,1031,242.625005268085
"0552371031",2.90569609147146,3099,1522,1577,208.603730877354
"0552371034",1.10210817581851,1752,751,1001,243.094097259427
"0552771005",0.597506614378061,1483,302,1181,240.228015692845
"0552771029",0.343490322383937,1475,110,1365,235.833323069111
"0552771031",0.861027612892353,1167,527,640,248.166015248846
"0552771032",0.495323118982771,1588,220,1368,235.683481097811
"0552771045",1.25011598531169,2014,887,1127,241.074603672768
"0554771014",1.03159682249262,1807,683,1124,241.117460234415
"0554771015",0.557153497326601,1597,280,1317,237.191361348733
"0554771022",0.489515166841096,1595,213,1382,235.019508812381
"0554771025",0.455263828609865,1500,188,1312,237.308583931706
"0554771028",1.02253280509845,2147,677,1470,228.909554029508
"0557971035",0.535740055258338,344,258,86,256.937435462891
"0557971039",0.671513041547954,1376,362,1014,242.905662789577
"0557971041",0.175137665347943,173,34,139,255.471215365087
"0557971072",0.586957047728763,952,294,658,247.901588060294
"0557971086",0.415070679590943,514,168,346,251.762581736308
"0559271018",1.23906134401628,2048,874,1174,240.4233866213
"0559271026",0.980165112542144,1364,636,728,246.905515268887
"0559271053",1.08810663603285,1650,734,916,244.289237050192
"0559271055",1.1155142088264,1729,765,964,243.67590002919
"0559271064",1.12672977313105,1329,777,552,249.284045271292
"0559671014",0.588534371111682,1173,297,876,244.912348161303
"0559671017",1.25133868424335,1843,889,954,243.728145660101
"0559671036",0.545674664449202,1073,268,805,245.929469814342
"0559671062",0.985557757804037,2077,643,1434,232.558230676937
"0559671068",0.736292776744345,1150,413,737,246.754512946354
"0681471001",1.30197319565873,2117,927,1190,240.04293259693
"0681471010",2.22338055090608,2825,1366,1459,230.217584492873
"0681471012",2.3270168796702,2932,1386,1546,217.916032244196
"0681471017",1.92453581733218,2436,1272,1164,240.544668175113
"0681471021",1.56971567537256,1542,1117,425,250.799335815625
"0683071016",0.0642640403882181,120,4,116,255.944042024539
"0683071018",1.35231354721251,2089,975,1114,241.301304410302
"0683071019",0.900532215320492,1592,564,1028,242.662469854426
"0683071036",0.396868188852842,1358,153,1205,239.70388102967
"0683071045",0.497141673753398,1000,222,778,246.267286974034
"0684771006",1.09067296811306,2014,737,1277,238.224962859877
"0684771007",1.02955299908672,1325,681,644,248.113253364125
"0684771009",1.30861165582419,2297,938,1359,236.143762324799
"0684771012",2.08726457535411,2812,1326,1486,226.929993443489
"0684771022",1.07669821202551,1546,716,830,245.63527377243
"0684971001",0.843095155375957,1200,508,692,247.467361452422
"0684971012",0.617075527781095,927,320,607,248.620919549792
"0684971020",0.224279079679892,859,56,803,245.932695143026
"0684971039",0.156957442708562,660,24,636,248.262821565986
"0684971040",1.39274160951013,2048,1003,1045,242.447728813059
"0686671004",1.59732506669164,2463,1134,1329,236.911935903808
"0686671007",1.94831331730611,2386,1278,1108,241.396212801293
"0686671014",0.958456009241903,1694,613,1081,241.9485320538
"0692071001",0.544490024333717,1128,267,861,245.129447147194
"0692071003",2.06078719577969,2857,1320,1537,219.4207024382
"0692071004",1.09678821072417,2063,743,1320,237.082515167138
"0692071012",1.95410275637327,1870,1279,591,248.792140709804
"0692071013",1.3133565523295,1269,942,327,252.081316194813
"0692971006",0.807205316907989,1389,471,918,244.262994435554
"0692971009",0.140511401725,1408,19,1389,234.663815473313
"0692971011",1.67846541659339,2166,1178,988,243.245336036083
"0692971023",0.462822268196317,871,195,676,247.677768355307
"0693571013",0.175742970194385,1032,36,996,243.155704049243
"0693571016",1.69212761454385,2090,1189,901,244.543982059812
"0693571178",1.15168371504314,1733,800,933,244.019224297467
"0693571187",1.92342036105831,1621,1271,350,251.720341206839
"0693571192",1.95655854839644,2190,1281,909,244.397537455035
"0694671009",1.69098836419507,2353,1188,1165,240.543570221337
"0694671018",0.983230154482687,1371,641,730,246.850033671628
"0694671027",1.03392257311823,1186,685,501,249.912316194813
"0694671045",0.879862221000827,805,546,259,253.291178032498
"0694671050",0.991511274673412,769,648,121,255.915588461127
"0695171013",0.856489355099137,1293,520,773,246.37916117231
"0695171020",1.22266767367925,1866,862,1004,243.067726688641
"0695171021",0.654330550886971,875,349,526,249.641270118976
"0695171025",0.920424624103218,2161,582,1579,207.109876966479
"0695171028",1.59225169098776,2619,1132,1487,226.860808258304
"0698271001",0.272122244887762,1383,80,1303,237.602375939081
"0698271004",0.0951721681081365,67,9,58,258.242676424091
"0698271031",0.86495507532256,738,531,207,254.070324772655
"0698271082",1.75911078916515,2548,1220,1328,236.941606759187
"0698271119",0.806583980017846,1305,470,835,245.548455524619
"0699171066",0.256272425352755,1136,70,1066,242.142617782114
"0699171098",1.37546691657789,1973,989,984,243.297370227201
"0699171148",0.556027660022581,629,278,351,251.709420251251
"0699171196",1.10630970848228,1748,755,993,243.177089807792
"0699171213",0.315960972428679,1407,98,1309,237.365165581537
"0700371004",0.927066166075968,1738,590,1148,240.696345315354
"0700371020",1.38022962194509,2149,992,1157,240.589365136612
"0700371059",0.568683997939076,1269,286,983,243.386626941166
"0700371068",0.789098580091505,1891,456,1435,232.406147984938
"0700371076",0.444117128092165,1115,181,934,243.997975806806
"0700571026",0.378261584132933,853,138,715,247.042255648878
"0700571030",1.75377579821141,2147,1215,932,244.028633214214
"0700571035",1.68094840568574,1607,1180,427,250.78282126536
"0700571073",1.16215241035648,1225,806,419,250.85972823185
"0700571079",0.939301698356407,1793,598,1195,239.939590665713
"0701171029",1.0914216892615,1798,738,1060,242.227756009628
"0701171035",1.6949703906909,2094,1191,903,244.500202048157
"0701171038",0.816186156005932,959,482,477,250.184993102782
"0701171042",0.546165903566644,1216,269,947,243.860655700986
"0701171060",1.30644830937828,1784,934,850,245.292657464654
"0701671006",1.05501818717656,1237,702,535,249.568065232812
"0701671007",0.47231931565475,661,202,459,250.415901632524
"0701671008",0.705235781009351,1107,385,722,246.988592850257
"0701671049",0.372432094982091,862,131,731,246.830893355307
"1439139101",2.33952621376615,1947,1392,555,249.251229364223
"1439139102",1.78706351691139,1756,1232,524,249.652920092435
"1505034901",0.716233932282015,1278,399,879,244.881367319834
"1505034902",1.44990949911808,2137,1040,1097,241.640192854207
"1507060401",0.66438088547122,1495,358,1137,240.89343585613
"1507060402",2.6950608981108,1811,1479,332,251.975803705091
"1507111601",2.33673782869617,2519,1391,1128,241.060506182486
"1507111602",2.47492648736757,1610,1432,178,254.603838466123
"1507111603",2.30574870442479,1688,1380,308,252.584416903357
"1520040001",1.30688528902463,2535,936,1599,179.211418483887
"1521053801",2.76510945263582,1576,1492,84,257.058901051013
"1521053802",1.84955236319799,1576,1247,329,252.006824916546
"1521053803",2.81520022853815,2053,1507,546,249.362509069278
"1521078201",1.01329119500726,1027,667,360,251.492088539065
"1521085901",2.61285699611228,2584,1462,1122,241.148311858445
"1522036401",1.50208274128073,1122,1075,47,258.686359659789
"1522036402",0.25331719931717,756,67,689,247.510691646514
"1524030001",2.5588993092051,2775,1452,1323,237.015269029105
"1529104101",2.5863085471812,2815,1454,1361,236.05750754026
"1529104102",3.14696157853539,1887,1556,331,251.999078869048
"1530118701",3.2618388538113,1715,1564,151,255.221514149831
"1533043301",3.3803088958285,2610,1572,1038,242.517936153659
"1533043302",1.69085788202514,2000,1187,813,245.873565656683
"1534072601",3.83675502420896,2023,1588,435,250.698535293494
"1544026401",0.840080926701051,2107,505,1602,177.461206715801
"1544083301",2.30935409059318,1928,1381,547,249.336664093246
"1544091701",4.32404421758378,2016,1600,416,250.924175608895
"1544092201",2.58939389692362,1604,1457,147,255.360015145337
"1544092202",0.695387696648739,627,377,250,253.403877060551
"1544092301",2.83081600858111,2361,1512,849,245.295610318355
"1602042701",1.08974897043737,1293,736,557,249.23701478861
"1602042702",1.47917093993908,1454,1057,397,251.099242833309
"1602050001",0.602405897901398,1105,308,797,245.999622542625
"1603075501",1.41420478268017,1234,1018,216,253.924481491242
"1603076501",2.52499469119093,2719,1443,1276,238.248772772875
"1603077601",2.50668903938121,1467,1438,29,259.534006783683
"1603077602",1.76002356073253,1504,1222,282,253.002361738197
"1603077603",2.64900459366208,2659,1470,1189,240.043726153824
"1604029001",1.98443499752179,1727,1294,433,250.704365295438
"1606038501",2.46987036550687,1938,1430,508,249.827939681329
"1606038602",2.70455880650355,1999,1482,517,249.739410244175
"1606042301",1.68616194995914,1555,1183,372,251.340368732232
"1608050901",2.30202286574513,1916,1379,537,249.533748866867
"1611167101",2.77825501648032,1917,1495,422,250.843542848251
"1612059301",2.40948360508083,1933,1411,522,249.68773780455
"1612059401",1.46059303256849,1117,1044,73,257.6141023674
"1616093501",2.61658751470701,1562,1463,99,256.53815188183
"1616093502",3.55783940380429,2598,1578,1020,242.806914391928
"1617070001",2.98139251899363,3107,1532,1575,209.204830630847
"1617071801",1.97496109740412,1805,1290,515,249.745246469519
"1617072101",1.49035658252609,1080,1067,13,261.104408015952
"1620088001",2.78410583791269,1633,1497,136,255.559516424532
"1620100301",0.598081751905857,621,305,316,252.41474730767
"1623040701",1.34020509658903,1140,963,177,254.614419033988
"1623040702",1.53149465089911,1411,1093,318,252.328062579074
"1623050201",4.36510214440095,1699,1601,98,256.59155705921
"1623050202",2.99339863381803,1551,1537,14,261.005492714238
"1623050203",2.63783108091487,1484,1466,18,260.631186372305
"1625061701",0.819465369842296,619,486,133,255.591916030961
"1626038301",4.21949202674988,2413,1596,817,245.804930604893
"1626039801",1.84306643482104,1610,1246,364,251.439255851433
"1626039802",2.44997481871299,1781,1423,358,251.527662125228
"1626041501",1.51244329750383,2147,1080,1067,242.129064464735
"1626041502",1.48501444763598,1179,1061,118,255.924313562208
"1627041801",1.62616152607013,1613,1155,458,250.417875639977
"1627041802",2.53636293892111,2407,1449,958,243.700472788643
"1627042701",2.60635882945486,2676,1461,1215,239.57068468533
"1628035901",2.80334785731256,1675,1503,172,254.720708672583
"1628036401",2.80875658314795,1814,1505,309,252.562611617452
"1628036402",2.44135980384861,1623,1421,202,254.190842742442
"1648000401",3.87089933803453,2705,1590,1115,241.284761516241
"1648000402",3.15093570668884,2325,1557,768,246.399273089255
"1648000403",2.31985416100087,2293,1383,910,244.375818791594
"1648000404",2.05101274364399,1768,1316,452,250.476657167075
"1648023201",1.21489970726806,1434,850,584,248.922330721996
"1648023202",0.509372807755446,1472,232,1240,239.082292962577
"1648023203",1.53800265025855,2439,1096,1343,236.528560116662
"1649006301",2.76454682347409,2945,1491,1454,230.534556773615
"1649033101",2.24659849957295,1760,1374,386,251.205092751212
"1649033201",0.51520897637451,467,240,227,253.726686443047
"1650040901",2.63807343893543,2890,1467,1423,233.427286120657
"1703010901",2.88144356911304,2831,1518,1313,237.240300923563
"1703010902",2.24322809691031,2781,1372,1409,233.959285164149
"1703011201",1.66269117490068,2511,1172,1339,236.59858242508
"1703011202",3.12571871597468,2823,1553,1270,238.460579573392
"1705046001",2.47460322098159,2130,1431,699,247.332121866619
"1707009901",1.02943915318427,1539,680,859,245.158173402361
"1707010201",2.43156143327405,2012,1419,593,248.76081363838
"1707012001",2.70885227351049,1901,1484,417,250.877815442467
"1707012002",2.16604777321697,2052,1351,701,247.315610319976
"1707016701",1.24549105955382,1062,881,181,254.552524023818
"1707016702",2.99083128121,1981,1536,445,250.543434280756
"1707017001",1.12654829902751,1497,776,721,246.989932489527
"1707018901",0.709504489209827,609,394,215,253.960870932449
"1707040301",3.63499111468303,2606,1579,1027,242.703244106771
"1707040302",2.4512871123972,2185,1424,761,246.497905721697
"1707046801",3.05208481522715,2472,1543,929,244.080327989574
"1707046802",3.03113194537459,2640,1542,1098,241.637553557586
"1708004701",1.88482240460556,2677,1258,1419,233.473069822228
"1708007701",1.10197011011286,1554,750,804,245.931710033842
"1709008801",1.6553094760678,1510,1168,342,251.836120437472
"1710010301",3.05700889999975,2431,1547,884,244.838647226444
"1714063401",2.70173856021281,2436,1480,956,243.70607279866
"1715076701",0.982866034003391,1007,640,367,251.384354699911
"1715076702",2.70343146129959,1779,1481,298,252.73351594396
"1715077301",2.85388757712211,2341,1517,824,245.720641386543
"1715077501",1.9079785542531,2664,1268,1396,234.43265055954
"1715101001",1.97307330917152,2511,1289,1222,239.385208251857
"1715102501",1.38352845554117,1348,995,353,251.65495162937
"1716038801",2.88940127802118,2327,1520,807,245.905981213145
"1716038802",3.1288675049222,1764,1554,210,254.043943350133
"1716040401",2.8368024650542,1962,1514,448,250.504824537917
"1716040402",0.996691332266137,1300,652,648,248.073397690014
"1716040501",2.5284123493617,2226,1444,782,246.227186229878
"1717015001",2.19090392182507,2718,1358,1360,236.066546007343
"1717015002",1.34161429483684,1827,964,863,245.086066883534
"1717018601",1.46678293492573,1528,1047,481,250.141144749501
"1717018602",3.97967249360434,2419,1592,827,245.650708085065
"1718075301",1.10037351019329,1757,748,1009,242.979550310254
"1718075302",2.66036701249666,1748,1473,275,253.085196967609
"1718076601",1.36147652859914,1481,981,500,249.934989159547
"1718076602",0.965335360173766,1335,619,716,247.03597388497
"1718078601",2.5339164060552,2132,1446,686,247.575720813731
"1718089501",3.77636621467646,2094,1587,507,249.83035775932
"1718089502",2.83671877410786,2182,1513,669,247.784633783957
"1719034002",1.99735515309604,2514,1298,1216,239.565493891407
"1722054401",3.2987513880951,2722,1567,1155,240.608513467353
"1722055601",2.08618632075092,1986,1325,661,247.882711427267
"1722055602",2.52494739993736,2094,1442,652,248.027321063617
"1725074101",2.19389664179468,1814,1359,455,250.44313629133
"1725076401",1.47385757532037,1216,1052,164,254.84853810637
"1725080501",4.51704202245637,2690,1602,1088,241.790992499764
"1728032601",3.00217981446921,2846,1539,1307,237.428596669378
"1728032602",3.33893757808549,2271,1569,702,247.275591608086
"1729049501",1.14552978302614,1897,795,1102,241.522922116197
"1729049502",1.52884328826074,1413,1090,323,252.185271278497
"1729049503",1.57214919416276,1748,1120,628,248.381476553605
"1729057302",2.79783282016397,2180,1501,679,247.654851573793
"1730049501",1.76238271297531,1908,1224,684,247.592214008473
"1731074801",1.89986149557852,1427,1264,163,254.870806605301
"1731074802",1.44795908915464,1250,1038,212,254.007573923222
"1732051401",2.77798185608567,2574,1494,1080,241.958063607276
"1732096401",3.18516769649689,2058,1562,496,249.977770781646
"1732096601",2.1029965985303,2606,1335,1271,238.336331778371
"1732100701",3.7136629959537,2653,1584,1069,242.06767635463
"1732100702",1.01932438441351,1461,672,789,246.087286611449
"1732109701",2.09768277064799,2310,1330,980,243.427088815807
"1732109702",4.04861598530014,2486,1594,892,244.627977185347
"1733010401",3.84269342037987,2672,1589,1083,241.940101514253
"1733010402",2.37131753025588,2213,1401,812,245.880778066633
"1733046901",2.34938402072408,2373,1396,977,243.496113673942
"1733046902",0.997477880415287,1053,653,400,251.07066838396
"1733059501",1.66794156973761,1764,1176,588,248.826741468852
"1733084101",3.0528027779727,2771,1544,1227,239.301991112502
"1733086801",2.19641149131527,2080,1360,720,247.019455722147
