"","ASV","YSI","rASV","rYSI","means"
"0293241075",1.43609492084077,2900,1743,1157,169.557526566828
"0293341012",0.508937155074856,1569,620,949,172.250593937213
"0293341024",0.38457990662004,1732,413,1319,167.122583964236
"0293341025",0.802229440646477,2071,1047,1024,171.299206995879
"0293341028",0.986222053685542,2003,1298,705,175.572419960905
"0293341032",1.2177762300369,3263,1527,1736,160.217970133472
"0293441006",0.743184234935138,2488,953,1535,164.184485549454
"0293441016",0.4893333410108,2732,583,2149,134.479527693067
"0293441022",1.9109453506765,4033,2011,2022,149.72061127568
"0293441043",1.07677582715868,2705,1382,1323,167.082519828384
"0293441053",2.89198635268155,2578,2176,402,180.670011506892
"0293541005",1.25250068890815,3317,1564,1753,159.874547127953
"0293541016",0.253560473005181,1463,255,1208,168.797962268311
"0293541032",1.77532368932367,4045,1950,2095,144.082080695319
"0293541063",0.548654021937581,1676,670,1006,171.534668492087
"0293541064",0.591885949493772,2177,738,1439,165.634577403987
"0293641005",0.0448844879247108,1725,53,1672,161.669053672699
"0293641016",1.4198491189869,2987,1729,1258,168.044356685302
"0293641019",0.862447217178389,2656,1142,1514,164.494538492598
"0293641024",1.02421060647897,1980,1335,645,176.386644343368
"0293641032",0.65602299287986,2471,831,1640,162.34392547369
"0293741003",1.43418548897413,3323,1741,1582,163.322141638789
"0293741005",0.506977520015331,2197,617,1580,163.331031508457
"0293741036",1.29288599926726,2491,1604,887,173.005054294006
"0293741046",0.374576758860196,1607,393,1214,168.751042308292
"0293741047",0.470901609078681,2634,544,2090,144.487490453344
"0293941006",1.14981289596679,1761,1458,303,183.060052436124
"0293941007",0.742243652388866,1720,950,770,174.520855744494
"0293941053",1.54217703095779,2943,1831,1112,170.097166859255
"0293941061",2.17413598240969,2472,2100,372,181.233950076554
"0293941068",1.30878484334901,2143,1619,524,178.580160935471
"0294041020",0.706018668421739,2136,893,1243,168.247478519906
"0294041022",0.517354680259739,2356,632,1724,160.539824250423
"0294041031",1.01309813185015,2103,1324,779,174.332228645301
"0294041032",0.428667834776556,1846,483,1363,166.600529725858
"0294041043",2.31680291152039,3202,2120,1082,170.54221325573
"0294141033",0.797846558596651,1881,1041,840,173.57364166357
"0294141034",0.538316226557639,786,659,127,189.454552819387
"0294141038",0.428591267346532,1673,482,1191,169.088360348968
"0294141055",0.812187012571804,1573,1071,502,179.011314970338
"0294141059",0.235887581358565,1135,229,906,172.835236504
"0294241002",0.668494579305378,2136,847,1289,167.476458034741
"0294241004",0.378075055274373,1543,399,1144,169.699214546635
"0294241042",0.835170854929371,3090,1108,1982,152.174550532395
"0294241089",1.04620582234752,1464,1354,110,190.628166080072
"0294241090",1.31768162308674,3417,1628,1789,158.861965920626
"0294341031",0.323589486790624,1835,329,1506,164.710516184068
"0294341036",1.42233874030127,2767,1731,1036,171.130658849274
"0294341042",1.39481873408187,2287,1704,583,177.39635370825
"0294341043",0.501433638938361,2367,604,1763,159.677820155147
"0294341056",0.321788696604446,648,326,322,182.460204997991
"0294441001",0.511953219936713,2709,624,2085,145.244472863787
"0294441002",1.14881509501359,2633,1456,1177,169.303664436824
"0294441006",1.36857499086523,1944,1677,267,183.883794161872
"0294441016",0.948001523542169,2701,1241,1460,165.309662552383
"0294441029",0.565868868824332,2728,700,2028,149.374094458648
"0315121013",0.0656188291114593,2257,63,2194,56.6806930384575
"0315121047",0.164125507271526,2289,141,2148,134.724871564213
"0315121053",1.35547873121727,3841,1664,2177,124.577152971915
"0315121059",0.635205184995286,2929,796,2133,137.533881384372
"0315121076",0.461354377967986,2681,529,2152,133.148583398654
"0315421024",0.880505135729887,1770,1158,612,176.866638924697
"0315421038",3.02550762169368,3018,2182,836,173.610430939594
"0315421048",1.54179326055618,3399,1829,1570,163.57112366271
"0315421051",1.73519067006839,3390,1934,1456,165.347284811509
"0315421063",1.68882801524099,3945,1913,2032,149.20625533102
"0315521009",0.281162901336032,2355,280,2075,146.19661303012
"0315521010",0.80624956024326,2620,1059,1561,163.694850777914
"0315521013",1.12907375711444,3567,1437,2130,138.724913249229
"0315521017",0.656880275189874,1936,832,1104,170.230219676178
"0315521031",0.765422033423393,2615,989,1626,162.543028585424
"0315621003",0.530148052821022,2494,650,1844,157.414043980965
"0315621005",0.939218315631884,3149,1235,1914,155.163994513697
"0315621048",1.83240120864656,3830,1983,1847,157.314524198163
"0315621058",2.82950904055817,4169,2172,1997,151.118760317664
"0315621064",2.38273573061245,4211,2131,2080,145.703557865373
"0316221007",1.23692667852235,3243,1549,1694,161.268402010753
"0316221015",0.0856332084629265,1875,74,1801,158.564989721063
"0316221021",0.673192835703912,2923,853,2070,146.896673923601
"0316221038",1.06004981043028,2019,1365,654,176.349307583116
"0316221044",1.81575595586513,3877,1975,1902,155.572932492908
"0317121004",0.472295732779119,2195,547,1648,162.249736964024
"0317121011",0.280032385227452,1015,279,736,175.038942222904
"0317121013",0.216071933969953,1427,212,1215,168.747910036415
"0317121016",1.37780884887172,3502,1690,1812,158.380766407029
"0317121020",1.39756512888759,1775,1706,69,193.272236964023
"0318621003",0.337056293871778,1763,344,1419,165.974791883158
"0318621008",0.876305834353222,2638,1151,1487,164.936003205467
"0318621024",0.904684994256418,2326,1191,1135,169.749044085267
"0318621031",0.496779767299162,1518,594,924,172.603192111519
"0318621042",0.925041933901932,2083,1218,865,173.315042234118
"0319821003",1.37932857579951,3080,1692,1388,166.262272463273
"0319821022",0.495446185097676,1378,591,787,174.238070721973
"0319821047",1.49038013156675,2122,1787,335,182.125769665575
"0319821050",0.570650786469226,966,706,260,184.14234311479
"0320121003",0.589679013870989,1170,735,435,180.145577491378
"0320121007",1.09717757206424,2626,1402,1224,168.625232879504
"0320121011",1.79519268120759,3812,1961,1851,157.265784676628
"0320121026",0.960571641196463,1825,1262,563,177.711198252741
"0320121029",1.43924322211983,2342,1744,598,177.17947749138
"0320221001",0.125954965148208,1816,110,1706,160.96844000938
"0320221004",0.584966752933796,2307,729,1578,163.423293419117
"0320221016",1.337357114313,2928,1647,1281,167.650477491379
"0320221034",1.0395424930026,3174,1351,1823,158.059805470845
"0320221036",1.3393481488854,3559,1649,1910,155.265103920064
"0320421039",1.23279285543485,3578,1545,2033,149.183203143968
"0320421043",0.869597878747247,1851,1147,704,175.58261243211
"0320421048",0.264572004962114,951,264,687,175.832134290703
"0320421049",0.512255955635504,2756,627,2129,138.951395329884
"0320421059",1.67477380911464,2482,1906,576,177.506397289432
"0325121005",3.17287722559216,2475,2185,290,183.449446128728
"0325121010",1.14045422061206,3216,1450,1766,159.613998831705
"0325121022",0.120948370171869,1633,105,1528,164.271432139371
"0325121027",1.31511040642325,2115,1625,490,179.225199439543
"0325121037",0.457620193688677,977,521,456,179.896338839446
"0326421008",0.299564310506497,971,304,667,176.085695713505
"0326421012",1.74493146284203,3433,1938,1495,164.834674526264
"0326421018",0.600319964719912,767,748,19,199.377483750386
"0326421023",0.782139445183549,2080,1018,1062,170.814373121037
"0326421025",0.891713693092338,2316,1173,1143,169.707526646343
"0327021015",1.0109130126766,3002,1319,1683,161.380984433069
"0327021019",0.848937802760674,1867,1122,745,174.818733143964
"0327021058",0.224042660935281,1234,220,1014,171.413690253755
"0327021060",0.987096954736807,1794,1299,495,179.129372019915
"0327021065",0.724110576458508,1180,921,259,184.156772291475
"0329221015",1.76997357931758,3285,1947,1338,166.880964717704
"0329221020",2.11746763110799,3467,2084,1383,166.312001164502
"0329221021",1.65370889216757,2811,1896,915,172.697770859378
"0329221041",0.177035367496616,285,163,122,189.894988421096
"0329221044",1.27668357951315,2059,1588,471,179.630140542286
"0329821001",1.11785287289945,3234,1432,1802,158.543703766327
"0329821050",0.810688086042605,1958,1069,889,172.992214490375
"0329821065",1.05961484591336,3199,1364,1835,157.728192000883
"0329821075",0.120018470318371,281,104,177,186.93425416703
"0329821077",0.714367252802246,1298,908,390,180.868458258003
"0330421010",4.22759571212749,3299,2196,1103,170.235327254067
"0330421013",0.55361578386254,2579,678,1901,155.626675042323
"0330421031",0.37841843464344,1062,400,662,176.202968271818
"0330421061",2.12881534766411,2389,2088,301,183.073082627258
"0330421078",0.300733348326995,632,306,326,182.350404181345
"0330821027",0.655870584500561,1282,829,453,179.90530006651
"0330821030",0.366060735780908,1094,386,708,175.523813017916
"0330821058",0.982638943830569,2966,1293,1673,161.665647713162
"0330821061",1.2077672107479,2658,1520,1138,169.727685305914
"0330821067",2.08715122447568,3592,2073,1519,164.378028446016
"0330921006",0.399606139371654,809,438,371,181.260822233696
"0330921018",0.379863661279103,1557,405,1152,169.605270440933
"0330921028",0.615816589963612,2172,763,1409,166.034624587314
"0330921032",1.30450556645342,2711,1614,1097,170.299027693067
"0330921046",0.454911001578578,582,516,66,193.458575195401
"0331421031",0.639842905651392,1462,803,659,176.278526306562
"0331421038",0.744818826636692,1307,954,353,181.645055023953
"0331421041",2.14293193168789,3287,2091,1196,168.965387023154
"0331421046",1.95295968329251,3487,2029,1458,165.324493665016
"0331421052",3.45629401015053,3495,2192,1303,167.345423512507
"0332121006",0.731028298740408,2183,934,1249,168.208592647517
"0332121009",0.795341162061371,2035,1037,998,171.63511880096
"0332121024",0.809315506236507,1168,1065,103,190.895020771174
"0332121025",0.93799339930363,1630,1233,397,180.736862892752
"0332121027",0.88676002715949,2624,1165,1459,165.316684910798
"0332221008",0.524942672227729,1797,644,1153,169.572670461768
"0332221017",0.420991566367101,1936,472,1464,165.271337022689
"0332221018",1.21997387484544,2626,1530,1096,170.304454446843
"0332221026",0.826873927988616,2526,1093,1433,165.707442989119
"0332221034",0.0706386931863742,1812,67,1745,160.109051565793
"0332921033",0.828279917551089,1147,1095,52,194.220125813073
"0332921035",0.599738416173521,2402,747,1655,161.996493831224
"0332921079",1.7514475701296,2013,1941,72,192.860552899279
"0332921093",0.488982805574941,928,582,346,181.856831726268
"0332921133",0.265760172899389,1881,265,1616,162.698780889591
"0334221011",1.6911151174151,2264,1915,349,181.82709327112
"0334221017",1.08157092294724,1801,1387,414,180.482227565237
"0334221021",0.712357746520695,2089,904,1185,169.149889752106
"0334221053",1.35036398231862,1697,1660,37,195.784700464066
"0334221058",1.30345556959031,2163,1613,550,177.963219417037
"0334421019",0.858834792539665,1775,1137,638,176.452376013647
"0334421052",0.640673225782228,2062,807,1255,168.062980444039
"0334421055",1.33403540250852,1834,1644,190,186.509478849702
"0334421058",1.13949339493496,2180,1448,732,175.098952715137
"0334421065",0.916590317610571,2794,1207,1587,163.246799045442
"0335121013",0.966052647672212,2105,1271,834,173.668218933979
"0335121031",5.12159082261053e-13,2208,22,2186,110.765410541235
"0335121034",5.54839367301246e-13,2207,28,2179,119.113521300011
"0335121045",1.43349597912047,3124,1740,1384,166.308297689273
"0336221044",0.501398166719077,1734,603,1131,169.773224705206
"0336221052",0.710783509372684,1596,900,696,175.716360645017
"0336221053",2.57240917568155,3903,2151,1752,159.918166523475
"0336221064",0.90865740859192,1346,1199,147,188.451175990672
"0336221081",0.715157439089063,950,909,41,195.124419067619
"0337021024",2.64099217718617,2881,2158,723,175.322355807003
"0337021028",0.282226501076788,1690,283,1407,166.061826152733
"0337021036",1.06253605752901,1703,1369,334,182.137391956121
"0337021037",0.633246659139839,1870,795,1075,170.665481856957
"0337021038",1.60837321989871,2189,1870,319,182.494575802895
"0339021002",0.107330332851638,747,98,649,176.370618198196
"0339021017",0.959337894677625,2116,1258,858,173.392261697516
"0339021019",1.2354162630268,3107,1547,1560,163.770246639831
"0343421013",0.431772757210585,2083,488,1595,163.122260898786
"0343421014",0.506915148926064,2397,616,1781,159.203734639321
"0343421029",0.181555449838176,625,170,455,179.899777217705
"0343421035",0.468492566755518,1350,543,807,174.00156211331
"0343421040",0.209678389903396,342,201,141,188.760797367827
"0344521018",0.834499938116214,3047,1106,1941,154.097511273542
"0344521020",0.853659533254863,2995,1130,1865,156.812856577355
"0344521043",0.883698210687217,1778,1161,617,176.822997406072
"0344521063",0.390907654780226,1145,427,718,175.38928911583
"0344521082",1.035411602937,1858,1348,510,178.847070373897
"0345021015",0.852208822587464,1735,1129,606,177.002071196514
"0345021021",1.03622909037849,2635,1350,1285,167.606215031175
"0345021030",0.411663852759831,1336,461,875,173.186806995879
"0345021064",0.407830382135757,1158,449,709,175.519130371969
"0345021076",0.479538139503466,2071,566,1505,164.731320671795
"0345321023",0.458506453301528,1138,523,615,176.825283244465
"0345321024",0.573761359298917,1683,713,970,172.012860674309
"0345321038",1.15661649039716,2430,1467,963,172.057233704093
"0345321041",0.52398300613042,1285,642,643,176.419948903063
"0345321042",0.251367704304766,1682,250,1432,165.724478785803
"0345421008",0.353097845053627,1778,368,1410,166.030091694711
"0345421021",2.36799061106579,2848,2128,720,175.360701768166
"0345421026",2.29672954086418,2345,2116,229,185.04957972225
"0345421032",4.29871347640737e-13,2154,18,2136,137.425227544978
"0345421058",0.571715754215373,2422,709,1713,160.717728641291
"0345721017",0.635891012794003,2058,797,1261,168.000899432837
"0345721035",0.410793476821266,1477,456,1021,171.318694359734
"0345721043",1.40190524048541,3490,1712,1778,159.225480941662
"0345721054",0.386898912141342,804,418,386,180.914129690646
"0346121015",1.47373150110474,3290,1772,1518,164.40791572604
"0346121017",0.95945639431068,2220,1259,961,172.062714724934
"0346121027",1.75719864093642,2300,1944,356,181.578311028722
"0346121028",1.15413261718062,1622,1464,158,187.878551322775
"0346121035",1.26746736222312,2789,1582,1207,168.828391461483
"0346321019",0.913085005717109,2079,1203,876,173.186652346665
"0346321020",1.56604352815862,3883,1847,2036,149.014070583464
"0346321037",1.1643797854601,3405,1475,1930,154.599956156725
"0346321057",0.821837207237687,3092,1086,2006,150.723321864623
"0346321064",1.26571553333094,3662,1580,2082,145.511994322711
"0347221001",4.04382530584046e-13,2210,15,2195,40.5355077595868
"0347221004",0.501809715058676,1699,608,1091,170.404905778695
"0347221016",0.00102029685189141,46,35,11,202.820122393441
"0347221018",9.84338994835106e-14,6,5,1,265.752151237948
"0350521011",0.350699474370324,2548,366,2182,116.769557528817
"0350521039",0.527707698540107,2635,647,1988,151.871318614306
"0350521050",0.644986548447574,2898,817,2081,145.647552645463
"0350521057",0.466274608036167,2674,537,2137,136.657155244795
"0350521063",0.835906883692434,3280,1110,2170,127.313013291426
"0351821004",1.69346365816574,1981,1917,64,193.513479095667
"0351821010",0.471798862867596,2263,546,1717,160.65164601199
"0351821014",1.99353175405181,4217,2045,2172,126.626193419118
"0351821019",0.711680076032712,2698,901,1797,158.708831336845
"0352221018",1.44246322622795,3163,1745,1418,165.977218894587
"0352221029",0.37673118075761,1704,394,1310,167.263318858708
"0352221041",0.357491997438887,392,374,18,199.713327600266
"0352221042",0.435203901165324,2429,491,1938,154.231446220676
"0352221044",0.39027566629265,1560,424,1136,169.744726154336
"0361821004",0.238435919530292,2056,236,1820,158.174455056166
"0361821006",0.298521576150935,832,303,529,178.462205949409
"0361821030",0.670635692386834,1334,849,485,179.2638313975
"0361821042",0.895128257578281,1623,1176,447,180.02773178268
"0361821063",0.237580535223431,529,233,296,183.292673475606
"0363621002",0.946063252191595,2604,1240,1364,166.576442879286
"0363621016",0.494670573849744,729,589,140,188.912508400544
"0363621019",1.33270485766826,2189,1642,547,178.056586400945
"0363621021",0.745690061379449,2605,956,1649,162.209582305602
"0363621022",0.820266322166834,2709,1084,1625,162.564661067399
"0364221002",0.241631939357134,1174,241,933,172.528553009511
"0364221008",0.979898949976681,2358,1289,1069,170.702288091638
"0364221011",0.440709940467113,1337,499,838,173.579066999916
"0364221014",0.354359119429219,716,369,347,181.841574917732
"0364221018",0.319968617507785,1128,323,805,174.041250318058
"0365121001",0.0570869189815696,1339,60,1279,167.680045055109
"0365121004",0.209421262970356,2319,199,2120,140.619079592082
"0365121008",0.316236186088173,495,321,174,187.193048590031
"0365121017",2.47880252193105,4195,2140,2055,147.627994185836
"0365121021",0.488583791967776,2077,581,1496,164.832823838292
"0365821004",0.110172743819325,1359,102,1257,168.055059946394
"0365821009",0.776019074166785,2689,1007,1682,161.395734982079
"0365821015",1.3967628317285,3065,1705,1360,166.621277846509
"0365821019",0.667236331508614,2145,845,1300,167.38747162825
"0365821020",0.85384739193616,1980,1132,848,173.502039688593
"0377121001",0.422832910677346,2153,476,1677,161.543943741214
"0377121002",0.830073979296862,2435,1099,1336,166.889904906998
"0377121017",0.767891588326681,2974,994,1980,152.31054794226
"0377121041",1.16634964076915,2431,1477,954,172.13988559612
"0377121052",0.512046215042427,2425,625,1800,158.56875554794
"0377321002",0.803526795752976,2801,1054,1747,160.048935289085
"0377321004",0.644827757428588,1334,816,518,178.718377723552
"0377321015",1.01815914557899,1911,1329,582,177.412521527748
"0377321055",2.52099789577909,2423,2144,279,183.695242585399
"0377321066",0.661424867674276,1726,836,890,172.989703957451
"0377421002",0.499332803982025,1663,597,1066,170.75715365923
"0377421004",0.541379765056004,2448,662,1786,158.96074130302
"0377421008",1.27760783583271,3101,1589,1512,164.584745894758
"0377421011",1.11535057329796,3470,1424,2046,148.343452094482
"0377421017",0.517498101248335,2098,633,1465,165.254933983018
"0377521002",1.65921641499144,2350,1899,451,179.921831235069
"0377521006",0.758919131431699,1491,979,512,178.825614552273
"0377521031",1.25682168913953,3006,1572,1434,165.707128201975
"0377521034",1.59776956928465,3278,1866,1412,165.988879960965
"0377521042",1.15950310667035,1909,1472,437,180.118955056167
"0378421011",0.19039038080024,1491,176,1315,167.202440253756
"0378421031",1.49336436623431,3949,1789,2160,129.499915726001
"0378421034",2.6916907467015,2431,2161,270,183.785090212824
"0378421041",0.627080289427597,1687,786,901,172.859562072939
"0378421058",1.48046554547367,2699,1779,920,172.616723077826
"0378821017",0.458136712050539,2409,522,1887,156.052231920422
"0378821018",0.43549863134659,1632,493,1139,169.722783801674
"0378821037",0.570736532679351,859,707,152,188.062980941661
"0378821049",1.67328792163331,3723,1905,1818,158.210076798343
"0378821066",0.797547705783875,1429,1040,389,180.882450573547
"0379021002",0.174909159471841,208,159,49,194.34818931156
"0379021009",0.235059784065205,1180,228,952,172.165248533427
"0379021045",0.281460936526929,393,281,112,190.552057789804
"0379021074",0.288029152290887,683,292,391,180.86304297237
"0379021077",0.896314440889117,1199,1178,21,198.487073959544
"0379221001",0.725221803057989,2338,923,1415,165.980691116967
"0379221017",1.79498862180395,4091,1960,2131,138.447083549335
"0379221033",1.66157491520106,3351,1901,1450,165.413447258507
"0379221036",1.2860874359809,3710,1600,2110,141.754588744023
"0379221043",0.0134732048321882,2216,41,2175,124.875376472478
"0379721001",0.564980902399615,1769,698,1071,170.680941664507
"0379721009",1.65139716933027,2314,1893,421,180.317905100052
"0379721010",0.39042801170248,571,426,145,188.504365594877
"0379721016",1.37721664511681,2183,1689,494,179.1393372757
"0379721022",1.48326472223487,1974,1783,191,186.496957920647
"0380121003",3.4422666029649,2645,2191,454,179.900940226912
"0380121026",1.12961334917225,2503,1438,1065,170.78668048403
"0380121046",1.452932615224,2232,1751,481,179.3286928681
"0380121048",0.311729320843711,1853,317,1536,164.166129175868
"0380121065",1.09880181656242,2127,1406,721,175.330064920831
"0380321023",0.617223581277434,1206,770,436,180.139075440652
"0380321024",0.80724769348387,1199,1062,137,189.093920063515
"0380321026",2.72460022276452,2521,2163,358,181.5605756696
"0380321048",0.215708312604951,1783,210,1573,163.477555646589
"0380321052",0.265820300864195,1513,266,1247,168.218254945645
"0380421003",0.686268533695355,1586,872,714,175.422512000404
"0380421007",0.229550271318846,1073,224,849,173.482064376366
"0380421008",1.99584671980756,3861,2047,1814,158.292413296398
"0380421010",1.38503441413954,3123,1697,1426,165.868780326442
"0380421025",0.924003220657164,2489,1217,1272,167.815605921618
"0381021054",0.738738217782869,1289,946,343,181.910886114372
"0381021056",0.667833505635892,934,846,88,191.905445106862
"0381021057",1.86678896683936,2896,1996,900,172.870633273321
"0381021059",0.692351491085404,2778,880,1898,155.775556272556
"0381021067",0.638116172284031,2653,800,1853,157.218034095792
"0381321002",0.473247111399917,2225,549,1676,161.616330733759
"0381321003",0.915833036190835,1669,1205,464,179.739428610541
"0381321008",1.24591138051019,3676,1554,2122,140.54569910676
"0381321009",0.149087339437822,140,130,10,204.356310824715
"0381321037",0.387762233707545,719,420,299,183.157831123701
"0382421015",0.379142217549149,1228,401,827,173.738903401597
"0382421018",0.253051569275403,535,253,282,183.685570297357
"0382421025",0.821061290820872,1130,1085,45,194.708402211933
"0382421033",0.192018049935299,304,178,126,189.503432446167
"0382421036",1.95781440365796,2926,2034,892,172.978164116495
"0382521008",0.851455623257548,1694,1127,567,177.632101408275
"0382521021",0.93035414307698,1381,1224,157,187.915857631133
"0382521039",2.83295313818559,2417,2174,243,184.687406523253
"0382521045",0.285366754671505,538,287,251,184.249750591038
"0382521048",1.0277794362487,1603,1339,264,183.985448811164
"0382621001",0.496083416833946,2130,593,1537,164.159169849088
"0382621013",5.14205505081118e-13,58,23,35,196.115410541236
"0382621016",0.158026492456003,724,135,589,177.321582361295
"0382621056",0.23750849206762,1411,232,1179,169.265897477671
"0383221003",0.450606927636493,2427,512,1915,155.124406825699
"0383221006",0.457293693112628,664,520,144,188.582157752955
"0383221012",0.565899517970713,1755,701,1054,170.912692561566
"0383221014",0.395186428485351,1765,431,1334,166.905301632605
"0383221016",0.804338828339416,1748,1057,691,175.77701031386
"0383821003",2.78034891031748,4061,2168,1893,155.937692561566
"0383821006",0.405041315210509,1476,442,1034,171.138436865585
"0383821012",1.46014058087715,2255,1759,496,179.113901534216
"0383821013",1.77991560547417,2633,1954,679,175.908701957255
"0383821014",0.554594657752594,2178,680,1498,164.814617590035
"0391321003",0.969297863674411,2850,1276,1574,163.462489964809
"0391321027",1.11378394018894,3380,1419,1961,152.957708981352
"0391321030",1.13200348760576,1759,1442,317,182.53630718806
"0391321041",1.7718656265055,2930,1949,981,171.912496083821
"0391321045",0.734587796214924,1050,941,109,190.638845842482
"0392021006",1.63964048505878,2415,1887,528,178.478404177611
"0392021014",0.365771064527023,1717,384,1333,166.905995480648
"0392021021",1.08679582806887,2876,1393,1483,164.960110163176
"0392021028",0.755013787846105,2763,971,1792,158.794029247669
"0392421009",1.19851788900789,2327,1506,821,173.805003921153
"0392421012",0.784906093487421,2946,1022,1924,154.83659901427
"0392421030",3.07830133323078,3849,2183,1666,161.745116040927
"0392421031",0.339024829269033,537,351,186,186.620070325896
"0392421045",0.173254000676537,430,154,276,183.714012722557
"0393621007",1.31853051613665,1742,1629,113,190.503881384371
"0393621009",1.17203677698854,2859,1484,1375,166.418692209784
"0393621012",6.18140613554731e-14,4,2,2,233.412151237954
"0393621021",0.488002984114958,650,580,70,193.248220093341
"0393621054",1.46618340859674,2184,1764,420,180.318023150275
"0494321004",0.813434121572479,3260,1075,2185,113.819465920625
"0494321005",5.2727159931148e-13,2213,24,2189,92.3354105412349
"0494321021",0.644692338219905,821,815,6,212.744356512925
"0494321024",4.04053149728372e-13,2206,14,2192,86.2277550952432
"0494321053",0.324066293268967,2476,330,2146,134.913607033974
"0496421001",1.26466689697529,2920,1579,1341,166.816576828343
"0496421005",1.00044938718918,2320,1308,1012,171.454621694832
"0496421007",2.11031884924664,3039,2081,958,172.113760786347
"0496421010",1.506119968459,2323,1801,522,178.623470082233
"0496421039",0.511458456344487,950,622,328,182.314030942492
"0497021010",1.4609744881005,3812,1761,2051,148.032811734258
"0497021015",0.62003606611758,2696,775,1921,154.930126327977
"0497021017",0.250216665630388,342,247,95,191.118780889592
"0497021019",0.565608893262747,2457,699,1758,159.790071279696
"0497021026",0.507517094730182,2685,618,2067,146.967267187445
"0515021009",0.561094496123609,2391,689,1702,161.07686761443
"0515021017",1.50842808173458,3753,1804,1949,153.545405957295
"0515021034",1.00089560112356,2590,1310,1280,167.671018090788
"0515021039",0.402661728782609,2465,440,2025,149.560953732384
"0515021041",0.361698145141178,2277,380,1897,155.792090029556
"0516621005",0.903646319814223,3302,1189,2113,141.656206589147
"0516621007",1.21240769488695,2160,1524,636,176.500682474608
"0516621008",1.39989894363281,3490,1710,1780,159.223913793608
"0516621012",0.883025141843647,1946,1160,786,174.255666251484
"0516621013",1.2121370794676,2755,1523,1232,168.424743998616
"0528621016",0.801811796029159,2442,1046,1396,166.186897789187
"0528621017",0.954132062276289,2227,1249,978,171.946075682134
"0528621034",0.535362699666978,2015,657,1358,166.632626210278
"0528621036",1.52790263678307,3108,1822,1286,167.565031912912
"0528621039",0.219368265630786,1305,216,1089,170.438929913716
"0529721006",0.191330061559951,2355,177,2178,124.332891132023
"0529721017",0.755714809537637,2092,972,1120,169.981456158504
"0529721036",0.526677192593283,2618,645,1973,152.452568998478
"0529721049",0.88020182871621,3182,1156,2026,149.439930560158
"0529721050",0.293181679350827,1860,297,1563,163.659205028401
"1401078501",0.917038835936375,2268,1210,1058,170.873024749254
"1401078601",0.84708661393844,2911,1121,1790,158.850512676921
"1401078602",1.37707233701136,3851,1688,2163,129.241419415666
"1401078603",1.00910685787414,1947,1318,629,176.62353323982
"1401078901",2.32358888862021,3906,2122,1784,159.151052542597
"1437028501",0.714138934824893,2811,905,1906,155.430596310646
"1437028502",1.09745810204058,3157,1403,1754,159.860457920648
"1443011901",0.636295869241705,2810,799,2011,150.412883195043
"1443011902",0.763762012570327,2589,985,1604,162.921659652667
"1443011903",0.730988940828093,1763,933,830,173.725720919125
"1505034901",0.493685212526872,1865,588,1277,167.696701299094
"1505034902",1.15640958259863,3020,1466,1554,163.832120482205
"1507087501",0.572400199019797,2420,711,1709,160.80846491084
"1507087502",0.690341672087653,2491,876,1615,162.711256879464
"1507087503",1.72658198732496,3754,1932,1822,158.09591534595
"1507089301",1.14595336107844,3475,1452,2023,149.70935902455
"1507111601",0.880350288543301,2240,1157,1083,170.536239179537
"1507111602",0.487564526848089,1972,579,1393,166.234275658263
"1507111603",0.665930632364569,2502,842,1660,161.826119831897
"1508134701",1.38627524368876,2957,1698,1259,168.042527217705
"1508134702",1.95320694639293,3807,2030,1777,159.264797610455
"1509008701",0.808263547990104,1522,1064,458,179.872998895947
"1509008702",1.0286654063993,3176,1340,1836,157.598786600235
"1511010701",1.63626264607845,3000,1883,1117,170.020488711326
"1519053501",0.366497365016107,1021,387,634,176.568280585058
"1519053502",1.47255771747069,2561,1771,790,174.198796865432
"1521053801",0.0927298370581942,1103,80,1023,171.314477872402
"1521053802",0.480603506488961,2547,569,1978,152.368962972061
"1521053803",0.0477659173103119,1411,55,1356,166.635907278245
"1521078201",1.68510366984703,3484,1912,1572,163.478415087799
"1521085901",0.450850009574952,2473,513,1960,153.085932201831
"1521117101",0.0618317535973937,1984,62,1922,154.868946804171
"1521117102",0.459162049207477,2405,524,1881,156.478831094226
"1522036401",0.886845449552073,1267,1166,101,190.956816287071
"1522036402",0.965098534709795,1507,1268,239,184.777363955513
"1522037001",0.642054185218796,2340,810,1530,164.261249184848
"1524030001",0.687993862429732,2860,875,1985,152.058573932111
"1529104101",2.89698981084333,2773,2177,596,177.220714373137
"1529104102",1.31922875859588,3002,1630,1372,166.465525510978
"1530114201",0.742633908755675,1426,951,475,179.482048168865
"1530114202",0.0990419118460088,1511,87,1424,165.89544160561
"1530118701",0.752424190254522,2295,965,1330,166.968662485046
"1534072601",0.168227209246668,1133,143,990,171.756179494256
"1540128901",1.2497624204377,2182,1561,621,176.718241703029
"1540128902",0.913944545989928,2701,1204,1497,164.826685954426
"1544083301",0.326041554908403,622,331,291,183.420988761762
"1544091701",1.56984097729113,2018,1851,167,187.540563907308
"1544092201",1.68120835952777,2842,1911,931,172.552811713726
"1544092202",0.996976986947879,1693,1305,388,180.893279278151
"1544092301",1.35644130684943,2622,1665,957,172.126074017802
"1547025801",0.566610366868704,2536,702,1834,157.757811775968
"1547025802",2.01846522630229,3482,2053,1429,165.818882843467
"1549201101",1.97761517778941,3014,2041,973,171.986795543288
